uttid,missing_texts,missing_count,total_segments,asr_result_raw
wangzherongyan-1-v012,['| 这是什么技能给我眩晕了？ |  | 我可以现在上去和元歌拼嘛？为啥呀？ |  | 中路这是什么英雄技能这么帅？ |  | 谁发的撤退信号？ |  | 我现在应该干什么？A.查看经济差；B.清理兵线；C.查看装备；D.蹲草丛；E.回城 |  | 刚才下路的两个英雄我没打过，他们现在在哪？'],1,1,"[{""asr_result"": ""这是什么技能？给我眩晕了。"", ""start_time"": 1.0, ""end_time"": 3.195}, {""asr_result"": ""我可以现在上去和源哥拼吗？为啥呀？"", ""start_time"": 4.195, ""end_time"": 6.98}, {""asr_result"": ""中路，这是什么英雄技能这么帅？"", ""start_time"": 7.98, ""end_time"": 10.578}, {""asr_result"": ""谁发的撤退信号？"", ""start_time"": 11.578, ""end_time"": 13.052}, {""asr_result"": ""我现在应该干什么？ A.查看经济差。 B.清理兵线。 C.查看装备。 D.蹲草丛。 E.回城。"", ""start_time"": 14.052, ""end_time"": 26.371}, {""asr_result"": ""刚才下路的两个英雄我没打过，他们现在在哪？"", ""start_time"": 27.371, ""end_time"": 30.796}]"
wangzherongyan-1-v013,['| 地图上的鸟是什么？ |  | 分析下要去支援守蓝吗？ |  | 我的皮肤是哪个套系的？ |  | 马超怎么死的？ |  | 曹操是被什么技能控制啦？ |  | 分析下带兵能推下敌方2塔吗 |  | 辅助这个皮肤好娘，叫啥？'],1,1,"[{""asr_result"": ""地图上的鸟是什么？"", ""start_time"": 1.0, ""end_time"": 2.757}, {""asr_result"": ""分析下要去支援守蓝吗？"", ""start_time"": 3.757, ""end_time"": 5.796}, {""asr_result"": ""我的皮肤是哪个套系的？"", ""start_time"": 6.796, ""end_time"": 8.621}, {""asr_result"": ""马超怎么死的？"", ""start_time"": 9.621, ""end_time"": 10.845}, {""asr_result"": ""曹操是被什么技能控制啦？"", ""start_time"": 11.845, ""end_time"": 14.395}, {""asr_result"": ""分析下带兵能推下敌方两塔吗？"", ""start_time"": 15.395, ""end_time"": 18.211}, {""asr_result"": ""辅助这个皮肤好娘，叫啥？"", ""start_time"": 19.211, ""end_time"": 22.218}]"
wangzherongyan-1-v014,['| 你知道我这个皮肤叫啥不？ |  | 我这会儿需要和对面法师抢线吗？为啥？ |  | 安琪拉在中路右草的视野消失，我最先要做什么？A.追上去；B.回城补状态；C.查看双方经济差距；D.给下路发信号；E.拿下自家红buff |  | 一血是谁拿的？ |  | 我血条左边的宝石对应称号的是啥？ |  | 以安琪拉现在这个状态，我该怎么做？A.撤退；B.回城嘲讽；C.在小地图上标记安琪拉位置；D.等待队友集合一起上；E.直接上去收割 |  | 谁给了澜最后一击？ |  | 这个蓝buff怎么就剩一点血了，之前谁一直在打啊？ |  | 我用哪个技能把马可收掉了？'],1,1,"[{""asr_result"": ""你知道我这个皮肤叫啥不？"", ""start_time"": 1.0, ""end_time"": 2.805}, {""asr_result"": ""我这会需要和对面法师抢线吗？为啥？"", ""start_time"": 3.805, ""end_time"": 6.883}, {""asr_result"": ""安琪拉在中路右草的视野消失，我最先要做什么？ A.追上去。 B.回城补状态。 C.查看双方经济差距。 D.给下路发信号。 E.拿下自家红 buff。"", ""start_time"": 7.883, ""end_time"": 23.679}, {""asr_result"": ""一血是谁拿的？"", ""start_time"": 24.679, ""end_time"": 26.073}, {""asr_result"": ""我血条左边的宝石对应称号的是啥？"", ""start_time"": 27.073, ""end_time"": 29.901}, {""asr_result"": ""以安琪拉现在这个状态，我该怎么做？ A.撤退。 B.回城嘲讽。 C.在小地图上标记安琪拉位置。 D.等待队友集合一起上。 E.直接上去收割。"", ""start_time"": 30.901, ""end_time"": 45.412}, {""asr_result"": ""谁给了蓝最后一击？"", ""start_time"": 46.412, ""end_time"": 48.237}, {""asr_result"": ""这个蓝 buff 怎么就剩一点血了？之前谁一直在打啊？"", ""start_time"": 49.237, ""end_time"": 53.445}, {""asr_result"": ""我用哪个技能把马可收掉了？"", ""start_time"": 54.445, ""end_time"": 56.67}]"
wangzherongyan-1-v015,['| 我现在对线的英雄是谁？ |  | 我打完这个怪，可以获得什么加持？ |  | 我打这个小怪有什么用？ |  | 我打完这个怪，再打亚连有什么好处？ |  | 我现在想提升吸血的能力，买什么装备比较好？ |  | 我现在可以越塔强杀孙悟空吗，为什么？ |  | 对面控制好多，我现在换个什么鞋会好一点？\nA.秘法之靴B.冷静之靴C.抵抗之靴D.疾步之靴'],1,1,"[{""asr_result"": ""我现在对线的英雄是谁？"", ""start_time"": 1.0, ""end_time"": 3.071}, {""asr_result"": ""我打完这个怪，可以获得什么加持？"", ""start_time"": 4.071, ""end_time"": 6.758}, {""asr_result"": ""我打这个小怪有什么用？"", ""start_time"": 7.758, ""end_time"": 9.661}, {""asr_result"": ""我打完这个怪，再打亚连有什么好处？"", ""start_time"": 10.661, ""end_time"": 13.607}, {""asr_result"": ""我现在想提升吸血的能力，买什么装备比较好？"", ""start_time"": 14.607, ""end_time"": 18.217}, {""asr_result"": ""我现在可以越塔强杀孙悟空吗？为什么？"", ""start_time"": 19.217, ""end_time"": 22.422}, {""asr_result"": ""对面控制好多，我现在换个什么鞋会好一点？ A.秘法之靴， B.冷静之靴， C.抵抗之靴， D.疾步之靴。"", ""start_time"": 23.422, ""end_time"": 33.469}]"
wangzherongyan-1-v016,['| 现在和我对线的英雄是谁？ |  | 我现在要卡貂蝉位置吗？为什么？ |  | 我刚才放的一技能叫什么名字？ |  | 这局对面法师比较多，我应该买一个什么防御装备？\nA.魔女斗篷B.博学者之怒C.极寒风暴D.日暮之流 |  | 貂蝉开的黑圈圈是什么？ |  | 我现在该传去哪一路，可以去干什么？ |  | 我清完中路线后该去干嘛？\nA.打暴君B.回城C.打蓝D.带下路线 |  | 我现在可以打敌方野区蓝吗？'],1,1,"[{""asr_result"": ""现在和我对线的英雄是谁？"", ""start_time"": 1.0, ""end_time"": 3.402}, {""asr_result"": ""我现在要卡貂蝉位置吗？为什么？"", ""start_time"": 4.402, ""end_time"": 7.104}, {""asr_result"": ""我刚才放的一技能叫什么名字？"", ""start_time"": 8.104, ""end_time"": 10.512}, {""asr_result"": ""这一局对面法师比较多，我应该买一个什么防御装备？ A.魔女斗篷； B.博学者之怒； C.极寒风暴； D.日暮之流。"", ""start_time"": 11.512, ""end_time"": 22.893}, {""asr_result"": ""貂蝉开的黑圈圈是什么？"", ""start_time"": 23.893, ""end_time"": 26.379}, {""asr_result"": ""我现在该传去哪一路？可以去干什么？"", ""start_time"": 27.379, ""end_time"": 30.004}, {""asr_result"": ""我清完中路线后该去干嘛？ A.打暴君。 B.回城。 C.打蓝。 D.带下路线。"", ""start_time"": 31.004, ""end_time"": 38.665}, {""asr_result"": ""我现在可以打敌方野区蓝吗？"", ""start_time"": 39.665, ""end_time"": 41.874}]"
wangzherongyan-1-v017,['| 我要跟对面孙尚香对打嘛？为什么？ |  | 现在我这个线要推进嘛？为什么？ |  | 东皇怎么又回到塔里了？ |  | 对面辅助也不在，孙尚香居然还敢上前是为啥？ |  | 这大圈是谁的技能啊，叫什么名字？ |  | 现在要直接打钟馗嘛？为什么？ |  | 我现在要不要上去和李信打？为什么？ |  | 我这技能抓单的话技能怎么连招啊？'],1,1,"[{""asr_result"": ""我要跟对面孙尚香对打吗？为什么？"", ""start_time"": 1.0, ""end_time"": 3.706}, {""asr_result"": ""现在我这个线要推进吗？为什么？"", ""start_time"": 4.706, ""end_time"": 8.408}, {""asr_result"": ""《敦煌》怎么又回到塔里了？"", ""start_time"": 9.408, ""end_time"": 11.41}, {""asr_result"": ""对面辅助也不在，孙尚香居然还敢上前，是为啥？"", ""start_time"": 12.41, ""end_time"": 16.529}, {""asr_result"": ""这大圈是谁的技能啊？叫什么名字？"", ""start_time"": 17.529, ""end_time"": 20.731}, {""asr_result"": ""现在要直接打钟馗吗？为什么？"", ""start_time"": 21.731, ""end_time"": 24.833}, {""asr_result"": ""我现在要不要上去和李信打？为什么？"", ""start_time"": 25.833, ""end_time"": 28.542}, {""asr_result"": ""我这技能抓单的话，技能怎么连招啊？"", ""start_time"": 29.542, ""end_time"": 32.15}]"
wangzherongyan-1-v018,['| 为什么我用不了大招？ |  | 我现在通过什么方式补血最方便？\nA.去上路吃血包B.让辅助给我治疗C.吃中路血包D.吃下路血包 |  | 地下的音符是什么？ |  | 我在这里怎么隐身了？ |  | 我想提升经济，清完线，现在还可以干什么？ |  | 我刚打完这只野怪，能获得多少金币？ |  | 小地图旁边队友头像上有绿色标是什么意思？ |  | 我要越塔打女娲，怎么快速拉近距离？'],1,1,"[{""asr_result"": ""为什么我用不了大招？"", ""start_time"": 1.0, ""end_time"": 2.555}, {""asr_result"": ""我现在通过什么方式补血最方便？ A.去上路吃血包。 B.让辅助给我治疗。 C.吃中路血包。 D.吃下路血包。"", ""start_time"": 3.555, ""end_time"": 15.104}, {""asr_result"": ""地下的音符是什么？"", ""start_time"": 16.104, ""end_time"": 17.659}, {""asr_result"": ""我在这里怎么隐身了？"", ""start_time"": 18.659, ""end_time"": 20.559}, {""asr_result"": ""我想提升经济，清完线，现在还可以干什么？"", ""start_time"": 21.559, ""end_time"": 25.36}, {""asr_result"": ""我刚打完这只野怪，能获得多少金币？"", ""start_time"": 26.36, ""end_time"": 29.429}, {""asr_result"": ""小地图旁边队友头像上有绿色标是什么意思？"", ""start_time"": 30.429, ""end_time"": 35.117}, {""asr_result"": ""我要越塔打女娲，怎么快速拉近距离？"", ""start_time"": 36.117, ""end_time"": 39.223}]"
wangzherongyan-1-v019,['| 这里补尾刀可以多多少经济？ |  | 我刚打完的野怪叫什么名字？ |  | 这里我要继续给压力对面嘛？为什么？ |  | 我和牛魔头上的印记是什么？ |  | 杨玉环为什么回血了，她也没有带治疗啊？ |  | 我脚底下的蓝色印记是什么？ |  | 这波感觉中路还是推不掉塔呀，怎么办？\nA.和队友一起硬刚B.转下路清兵线C.打龙D.去上路支援 |  | 地图上暴君头上的33是什么意思？'],1,1,"[{""asr_result"": ""这里补尾刀可以多多少经济？"", ""start_time"": 1.0, ""end_time"": 3.689}, {""asr_result"": ""我刚打完的野怪叫什么名字？"", ""start_time"": 4.689, ""end_time"": 7.094}, {""asr_result"": ""这里我要继续给压力对面吗？为什么？"", ""start_time"": 8.094, ""end_time"": 11.202}, {""asr_result"": ""我和牛魔头上的印记是什么？"", ""start_time"": 12.202, ""end_time"": 14.471}, {""asr_result"": ""杨玉环为什么回血了？她也没有带治疗啊。"", ""start_time"": 15.471, ""end_time"": 19.026}, {""asr_result"": ""我脚底下的蓝色印记是什么？"", ""start_time"": 20.026, ""end_time"": 22.456}, {""asr_result"": ""这波感觉中路还是推不掉塔呀，怎么办？ A 和队友一起硬刚。 B 转下路清兵线。 C 打龙。 D 去上路支援。"", ""start_time"": 23.456, ""end_time"": 34.433}, {""asr_result"": ""地图上暴君头上的 33 是什么意思？"", ""start_time"": 35.433, ""end_time"": 38.949}]"
wangzherongyan-1-v020,['| 清完兵线，我现在还可以吃什么？ |  | 我现在可以去和对面交战吗？为什么？ |  | 我清完兵可以去干什么？\nA.去上路支援B.回家补状态C.去打龙D.抢对面小野怪 |  | 小地图上河道里的黄色大boss是什么？ |  | 我现在要去干嘛？\nA.支援打野打龙B.回城C.去中路D.打野怪 |  | 我普攻对塔的伤害是多少？ |  | 我血条旁的小徽章是什么？ |  | 对面怎么还有英雄可以变成龙啊？'],1,1,"[{""asr_result"": ""清完兵线，我现在还可以吃什么？"", ""start_time"": 1.0, ""end_time"": 3.471}, {""asr_result"": ""我现在可以去和对面交战吗？为什么？"", ""start_time"": 4.471, ""end_time"": 7.144}, {""asr_result"": ""我清完兵可以去干什么？ A.去上路支援。 B.回家补状态。 C.去打龙。 D.抢对面小野怪。"", ""start_time"": 8.144, ""end_time"": 16.929}, {""asr_result"": ""小地图上河道里的黄色大 boss 是什么？"", ""start_time"": 17.929, ""end_time"": 21.228}, {""asr_result"": ""我现在要去干嘛？ A.支援打野打龙。 B.回城。 C.去中路。 D.打野怪。"", ""start_time"": 22.228, ""end_time"": 29.863}, {""asr_result"": ""我普攻对塔的伤害是多少？"", ""start_time"": 30.863, ""end_time"": 33.088}, {""asr_result"": ""我血条旁的小徽章是什么？"", ""start_time"": 34.088, ""end_time"": 36.316}, {""asr_result"": ""对面怎么还有英雄可以变成龙啊？"", ""start_time"": 37.316, ""end_time"": 39.911}]"
wangzherongyan-1-v021,['| 我想玩速推流，可以选哪个英雄，为什么？ |  | 开局我该去哪路？ |  | 我现在可以去干点什么？\nA.去对面野区反野B.打龙C.守护我方野区D.吃中路血包 |  | 敌方英雄的血条上的霸体有什么技能效果？ |  | 现在适合去上路吗？为什么？ |  | 哪个队友有危险，怎么判断的 |  | 塔为什么会有干扰状态？ |  | 爆发团战，我们人不够，可以打吗？'],1,1,"[{""asr_result"": ""我想玩速推流，可以选哪个英雄？为什么？"", ""start_time"": 1.0, ""end_time"": 4.498}, {""asr_result"": ""开局我该去哪路？"", ""start_time"": 5.498, ""end_time"": 7.093}, {""asr_result"": ""我现在可以去干点什么？ A.去对面野区反野。 B.打龙。 C.守护我方野区。 D.吃中路血包。"", ""start_time"": 8.093, ""end_time"": 17.464}, {""asr_result"": ""敌方英雄的血条上的霸体有什么技能效果？"", ""start_time"": 18.464, ""end_time"": 21.817}, {""asr_result"": ""现在适合去上路吗？为什么？"", ""start_time"": 22.817, ""end_time"": 25.636}, {""asr_result"": ""哪个队友有危险，怎么判断呢？"", ""start_time"": 26.636, ""end_time"": 28.912}, {""asr_result"": ""塔为什么会有干扰状态？"", ""start_time"": 29.912, ""end_time"": 31.865}, {""asr_result"": ""爆发团战，我们人不够，可以打吗？"", ""start_time"": 32.866, ""end_time"": 35.578}]"
wangzherongyan-1-v022,['| 我左上角的铜色图标是什么意思？ |  | 我应该先给哪个技能加点？为啥？ |  | 开局红开还是蓝开？ |  | 后边的金色龙是什么？ |  | 这波要不要单抓张良？ |  | 这波要不要去对抗路打团？ |  | 这波可不可以反野？ |  | 这波可以去抓司空震吗？'],1,1,"[{""asr_result"": ""我左上角的同色图标是什么意思？"", ""start_time"": 1.0, ""end_time"": 3.796}, {""asr_result"": ""我应该先给哪个技能加点？为啥？"", ""start_time"": 4.796, ""end_time"": 7.581}, {""asr_result"": ""开局红开还是蓝开？"", ""start_time"": 8.581, ""end_time"": 10.732}, {""asr_result"": ""后边的金色龙是什么？"", ""start_time"": 11.732, ""end_time"": 14.025}, {""asr_result"": ""这波要不要单抓张良？"", ""start_time"": 15.025, ""end_time"": 16.709}, {""asr_result"": ""这波要不要去对抗路打团？"", ""start_time"": 17.709, ""end_time"": 19.809}, {""asr_result"": ""这波可不可以？凡爷。"", ""start_time"": 20.809, ""end_time"": 22.744}, {""asr_result"": ""这波可以去抓司空震吗？"", ""start_time"": 23.744, ""end_time"": 26.09}]"
wangzherongyan-1-v023,['| 我左上角的银色图标是什么？ |  | 这个出场的龙头特效怎么领取啊？ |  | 凯的皮肤是什么品质？ |  | 我准备打这个小怪，叫什么名字？ |  | 我现在去哪里支援比较好？\nA.上路B.中路C.下路 |  | 我现在可以打哪条大龙，为什么？ |  | 打完小野后接下来干什么？\nA.推对面水晶B.打暴君C.反野D.去对抗路清兵线 |  | 我方英雄都有谁阵亡了？'],1,1,"[{""asr_result"": ""我左上角的银色图标是什么？"", ""start_time"": 1.0, ""end_time"": 3.548}, {""asr_result"": ""这个出场的龙头特效怎么领取啊？"", ""start_time"": 4.548, ""end_time"": 7.821}, {""asr_result"": ""凯的皮肤是什么品质？"", ""start_time"": 8.821, ""end_time"": 10.573}, {""asr_result"": ""我准备打这个小怪，叫什么名字？"", ""start_time"": 11.573, ""end_time"": 14.274}, {""asr_result"": ""我现在去哪里支援比较好？ A.上路， B.中路， C.下路。"", ""start_time"": 15.274, ""end_time"": 20.878}, {""asr_result"": ""我现在可以打哪条大龙？为什么？"", ""start_time"": 21.878, ""end_time"": 24.663}, {""asr_result"": ""打完小野后，接下来干什么？ A.推对面水晶。 B.打暴君。 C.反野。 D.去对抗路清兵线。"", ""start_time"": 25.663, ""end_time"": 34.89}, {""asr_result"": ""我方英雄都有谁阵亡了？"", ""start_time"": 35.89, ""end_time"": 37.963}]"
wangzherongyan-1-v024,['| 打我的这个是谁啊？ |  | 这个黄色的圈圈是什么？ |  | 现在是是去刷野、支援上路、支援下路、反蓝还是回城？ |  | 分析下能不能直接上？ |  | 分析下复活后去中路还是上路？ |  | 对面射手的大招叫啥？ |  | 马超这个皮肤是哪个套系？ |  | 分析下能压高地吗？'],1,1,"[{""asr_result"": ""打我的这个是谁啊？"", ""start_time"": 1.0, ""end_time"": 2.7}, {""asr_result"": ""这个黄色的圈圈是什么？"", ""start_time"": 3.7, ""end_time"": 5.782}, {""asr_result"": ""现在是是去刷野？支援上路？支援下路？反蓝？还是回城？"", ""start_time"": 6.782, ""end_time"": 11.904}, {""asr_result"": ""分析下能不能直接上？"", ""start_time"": 12.904, ""end_time"": 14.662}, {""asr_result"": ""分析下复活后去中路还是上路？"", ""start_time"": 15.662, ""end_time"": 18.372}, {""asr_result"": ""对面射手的大招叫啥？"", ""start_time"": 19.372, ""end_time"": 21.321}, {""asr_result"": ""马超这个皮肤是哪个套系？"", ""start_time"": 22.321, ""end_time"": 24.23}, {""asr_result"": ""分析下能压高地吗？"", ""start_time"": 25.23, ""end_time"": 27.176}]"
